state,county,stname,ctyname,total,nonhisp_white,nonhisp_black,nonhisp_NA_alaska,nonhisp_hawai_pacific,nonhisp_asian,hisp_white,hisp_black
13,13,Georgia,Barrow County,83240,57737,10208,170,57,3225,8817,517
13,15,Georgia,Bartow County,107738,82889,11661,293,80,1036,8542,563
13,17,Georgia,Ben Hill County,16700,9150,6108,61,3,128,871,73
13,19,Georgia,Berrien County,19397,15691,2112,62,5,237,950,52
13,21,Georgia,Bibb County,153159,57342,84583,289,94,3242,3885,883
13,23,Georgia,Bleckley County,12873,8724,3412,17,2,143,334,51
13,25,Georgia,Brantley County,19109,17534,683,78,4,60,314,75
13,27,Georgia,Brooks County,15457,8696,5359,65,8,158,797,87
13,29,Georgia,Bryan County,39627,28623,5732,174,58,840,2406,284
13,31,Georgia,Bulloch County,79608,50386,23196,185,80,1040,2607,361
13,33,Georgia,Burke County,22383,10694,10368,93,25,104,573,134
13,35,Georgia,Butts County,24936,16386,7093,67,5,169,690,106
13,37,Georgia,Calhoun County,6189,2026,3715,14,0,49,209,51
13,39,Georgia,Camden County,54666,37896,10115,268,98,773,3123,377
13,43,Georgia,Candler County,10803,6616,2636,18,2,70,1168,55
13,45,Georgia,Carroll County,119992,84470,22970,353,43,1105,7242,640
13,47,Georgia,Catoosa County,67580,61134,1874,225,87,907,1815,99
13,49,Georgia,Charlton County,13392,8063,3945,326,6,108,567,93
13,51,Georgia,Chatham County,289430,138422,116589,634,302,8299,15101,2565
13,53,Georgia,Chattahoochee County,10907,6214,1985,84,84,277,1455,135
13,55,Georgia,Chattooga County,24789,20445,2344,58,9,132,1069,82
13,57,Georgia,Cherokee County,258773,201370,18195,584,132,5144,24833,1719
13,59,Georgia,Clarke County,128331,70785,35523,193,57,5181,12370,818
13,61,Georgia,Clay County,2834,1028,1706,11,2,17,42,5
13,63,Georgia,Clayton County,292256,26584,205908,513,160,14249,29271,6711
13,65,Georgia,Clinch County,6618,4265,1784,38,4,22,308,41
13,67,Georgia,Cobb County,760141,388811,209829,1273,270,41796,85437,9145
13,69,Georgia,Coffee County,43273,24795,12249,107,16,344,4726,220
13,71,Georgia,Colquitt County,45600,25260,10525,106,15,333,7892,308
13,73,Georgia,Columbia County,156714,105638,28108,459,223,6613,8692,1339
13,75,Georgia,Cook County,17270,11085,4750,52,4,117,903,67
13,77,Georgia,Coweta County,148509,104704,26657,383,92,3188,9285,728
13,79,Georgia,Crawford County,12404,9028,2548,61,2,161,359,35
13,81,Georgia,Crisp County,22372,11007,9901,50,9,289,660,111
13,83,Georgia,Dade County,16116,15043,209,82,6,164,320,17
13,85,Georgia,Dawson County,26108,23835,252,90,11,227,1207,44
13,87,Georgia,Decatur County,26404,13052,11081,80,12,154,1260,191
13,89,Georgia,DeKalb County,759297,222718,407533,1110,329,48415,49830,8896
13,91,Georgia,Dodge County,20605,13290,6147,44,4,104,489,145
13,93,Georgia,Dooly County,13390,5642,6569,20,5,83,741,150
13,95,Georgia,Dougherty County,87956,21343,61861,164,62,779,1750,564
13,97,Georgia,Douglas County,146343,54762,70512,374,146,2299,11664,2208
13,99,Georgia,Early County,10190,4503,5233,49,6,73,181,35
13,101,Georgia,Echols County,4006,2444,214,49,1,25,1068,34
13,103,Georgia,Effingham County,64296,49988,8987,196,56,691,2639,219
13,105,Georgia,Elbert County,19194,12171,5425,49,6,164,922,141
13,107,Georgia,Emanuel County,22646,13380,7754,71,6,160,844,111
13,109,Georgia,Evans County,10654,5999,3166,26,6,78,958,150
13,111,Georgia,Fannin County,26188,24728,201,97,8,156,589,33
13,113,Georgia,Fayette County,114421,69300,28142,267,93,5704,6988,757
13,115,Georgia,Floyd County,98498,69506,14222,226,56,1412,9656,505
13,117,Georgia,Forsyth County,244252,168509,9792,573,113,37736,21068,869
13,119,Georgia,Franklin County,23349,19365,2114,55,5,316,892,103
13,121,Georgia,Fulton County,1063937,421178,463336,1432,198,80433,62660,9684
13,123,Georgia,Gilmer County,31369,26831,204,111,19,168,3125,227
13,125,Georgia,Glascock County,2971,2600,249,15,2,3,48,5
13,127,Georgia,Glynn County,85292,54256,22156,202,90,1301,4736,538
13,129,Georgia,Gordon County,57963,44446,2260,151,61,650,8603,291
13,131,Georgia,Grady County,24633,14131,6995,151,18,121,2239,335
13,133,Georgia,Greene County,18324,10700,5930,65,17,211,885,91
13,135,Georgia,Gwinnett County,936250,331300,261808,1465,362,115996,172471,16937
13,137,Georgia,Habersham County,45328,34835,1625,116,47,984,6253,143
13,139,Georgia,Hall County,204441,122834,15001,378,77,4058,55089,1577
13,141,Georgia,Hancock County,8457,2066,5982,30,2,82,175,26
13,143,Georgia,Haralson County,29792,27066,1313,89,7,248,499,27
13,145,Georgia,Harris County,35236,26963,5744,134,41,401,1102,123
13,147,Georgia,Hart County,26205,19562,4944,37,5,287,838,59
13,149,Georgia,Heard County,11923,10089,1143,35,1,65,273,21
13,151,Georgia,Henry County,234561,93773,110244,517,149,7758,12092,3239
13,153,Georgia,Houston County,157863,86697,50964,412,158,5138,8272,959
13,155,Georgia,Irwin County,9416,6294,2582,7,0,76,284,39
13,157,Georgia,Jackson County,72977,58903,5150,137,26,1493,5496,255
13,159,Georgia,Jasper County,14219,10617,2716,44,2,43,453,52
13,161,Georgia,Jeff Davis County,15115,10639,2212,41,4,103,1705,101
13,163,Georgia,Jefferson County,15362,6464,8009,31,3,82,497,71
13,165,Georgia,Jenkins County,8676,4376,3569,29,1,79,365,127
13,167,Georgia,Johnson County,9643,5967,3260,21,3,39,186,46
13,169,Georgia,Jones County,28735,20389,7193,93,3,165,415,60
13,171,Georgia,Lamar County,19077,12438,5614,49,6,138,392,65
13,173,Georgia,Lanier County,10423,7094,2233,62,5,117,500,65
13,175,Georgia,Laurens County,47546,27298,17684,104,12,531,1062,148
13,177,Georgia,Lee County,29992,20919,6888,88,26,751,779,81
13,179,Georgia,Liberty County,61435,23171,26316,294,297,1150,5635,1311
13,181,Georgia,Lincoln County,7921,5281,2279,36,1,38,127,13
13,183,Georgia,Long County,19559,11188,5112,114,73,226,1650,268
13,185,Georgia,Lowndes County,117406,62192,43073,322,107,2435,5377,823
13,187,Georgia,Lumpkin County,33610,30333,504,221,40,247,1495,81
13,189,Georgia,McDuffie County,21312,11325,8735,65,16,94,533,111
13,191,Georgia,McIntosh County,14378,8938,4780,54,6,59,207,36
13,193,Georgia,Macon County,12947,4242,7800,23,16,169,408,63
13,195,Georgia,Madison County,29880,24114,2750,89,5,625,1579,111
13,197,Georgia,Marion County,8359,4941,2488,54,14,75,441,99
13,199,Georgia,Meriwether County,21167,12004,8087,76,5,132,385,64
13,201,Georgia,Miller County,5718,3833,1585,19,0,30,109,32
13,205,Georgia,Mitchell County,21863,9956,10389,62,12,166,830,109
13,207,Georgia,Monroe County,27578,20054,6210,72,10,266,517,54
13,209,Georgia,Montgomery County,9172,6060,2282,11,1,56,535,95
13,211,Georgia,Morgan County,19276,14057,4150,54,1,122,440,57
13,213,Georgia,Murray County,40096,32801,321,119,7,163,5551,176
13,215,Georgia,Muscogee County,195769,77591,91239,716,359,5394,10905,2666
13,217,Georgia,Newton County,111744,49089,52049,263,84,1282,4862,1273
13,219,Georgia,Oconee County,40280,33720,1957,64,9,1658,1815,132
13,221,Georgia,Oglethorpe County,15259,11469,2565,40,2,153,653,69
13,223,Georgia,Paulding County,168667,115405,35453,412,105,1965,9456,1433
13,225,Georgia,Peach County,27546,12325,12079,69,9,274,1958,160
13,227,Georgia,Pickens County,32591,30411,362,109,12,245,863,62
13,229,Georgia,Pierce County,19465,16311,1659,86,14,119,815,60
13,231,Georgia,Pike County,18962,16515,1705,52,4,85,271,34
13,233,Georgia,Polk County,42613,30529,5208,102,25,266,5018,240
13,235,Georgia,Pulaski County,11137,6887,3523,32,2,126,309,39
13,237,Georgia,Putnam County,22119,14629,5688,45,10,126,1102,134
13,239,Georgia,Quitman County,2299,1095,1110,10,0,6,35,6
13,241,Georgia,Rabun County,17137,15090,221,69,10,163,1190,51
13,243,Georgia,Randolph County,6778,2380,4127,8,0,37,119,41
13,245,Georgia,Richmond County,202518,68314,114718,593,417,3444,6913,2229
13,247,Georgia,Rockdale County,90896,26298,51356,185,123,1607,7321,1468
13,249,Georgia,Schley County,5257,3791,1051,3,0,43,196,14
13,251,Georgia,Screven County,13966,7653,5659,41,2,86,240,61
13,253,Georgia,Seminole County,8090,4971,2635,18,0,64,217,46
13,255,Georgia,Spalding County,66703,38375,22998,176,47,644,2666,296
13,257,Georgia,Stephens County,25925,21245,2761,85,19,206,796,86
13,259,Georgia,Stewart County,6621,1476,2679,37,1,160,1549,530
13,261,Georgia,Sumter County,29524,11523,15404,85,9,385,1402,216
13,263,Georgia,Talbot County,6195,2527,3366,32,1,16,109,49
13,265,Georgia,Taliaferro County,1537,586,836,2,0,17,46,11
13,267,Georgia,Tattnall County,25286,14540,7120,64,11,153,2458,339
13,269,Georgia,Taylor County,8020,4644,2980,11,1,69,151,39
13,271,Georgia,Telfair County,15860,7778,5380,23,3,97,1831,473
13,273,Georgia,Terrell County,8531,3043,5094,20,0,33,144,29
13,275,Georgia,Thomas County,44451,25584,15938,167,17,455,1333,165
13,277,Georgia,Tift County,40644,22400,12152,78,13,568,4321,340
13,279,Georgia,Toombs County,26830,16133,6890,52,23,199,2751,166
13,281,Georgia,Towns County,12037,11239,132,45,2,106,347,8
13,283,Georgia,Treutlen County,6901,4401,2176,15,0,24,177,23
13,285,Georgia,Troup County,69922,39033,25326,173,45,1616,2069,220
13,287,Georgia,Turner County,7985,4266,3128,23,8,76,279,66
13,289,Georgia,Twiggs County,8120,4471,3243,34,3,27,137,60
13,291,Georgia,Union County,24511,22945,183,99,6,119,791,30
13,293,Georgia,Upson County,26320,17673,7364,79,10,162,420,124
13,295,Georgia,Walker County,69761,63165,2998,216,33,507,1506,62
13,297,Georgia,Walton County,94593,69234,17446,232,75,1557,3769,396
13,299,Georgia,Ware County,35734,22479,10621,129,14,338,1225,167
13,301,Georgia,Warren County,5254,2014,3045,15,0,36,61,20
13,303,Georgia,Washington County,20374,8591,10874,21,3,114,395,92
13,305,Georgia,Wayne County,29927,21277,5842,108,12,213,1547,190
13,307,Georgia,Webster County,2607,1338,1082,6,0,15,96,17
13,309,Georgia,Wheeler County,7855,4410,2895,6,0,27,338,72
13,311,Georgia,White County,30798,28350,603,139,20,164,933,22
13,313,Georgia,Whitfield County,104628,59792,3775,210,58,1519,34989,832
13,315,Georgia,Wilcox County,8635,5084,2914,21,1,68,337,65
13,317,Georgia,Wilkes County,9777,5025,3960,17,2,67,427,58
13,319,Georgia,Wilkinson County,8954,5086,3390,26,1,34,221,15
13,321,Georgia,Worth County,20247,13717,5598,57,12,140,371,72
15,1,Hawaii,Hawaii County,201513,60857,1423,644,23736,40676,7747,281
15,3,Hawaii,Honolulu County,974563,174205,24761,1715,87047,407182,36161,2705
15,5,Hawaii,Kalawao County,86,23,0,0,42,7,1,0
15,7,Hawaii,Kauai County,72293,21171,442,189,6075,21355,2713,45
15,9,Hawaii,Maui County,167417,50366,1154,469,16469,46689,8073,147
16,1,Idaho,Ada County,481587,405966,6144,2495,958,12793,36584,491
16,3,Idaho,Adams County,4294,3934,11,43,18,37,116,5
16,5,Idaho,Bannock County,87808,73192,827,2514,235,1326,6363,132
16,7,Idaho,Bear Lake County,6125,5704,19,42,4,29,209,4
16,9,Idaho,Benewah County,9298,7865,39,668,7,27,197,4
16,11,Idaho,Bingham County,46811,34574,162,2599,54,426,7076,119
16,13,Idaho,Blaine County,23021,16967,105,60,22,212,4817,48
16,15,Idaho,Boise County,7831,7056,28,74,18,76,343,8
16,17,Idaho,Bonner County,45739,42356,128,338,62,341,1309,19
16,19,Idaho,Bonneville County,119062,98268,694,695,142,1220,14088,185
16,21,Idaho,Boundary County,12245,11018,76,194,13,111,523,9
16,23,Idaho,Butte County,2597,2360,9,22,5,7,125,2
16,25,Idaho,Camas County,1106,981,5,13,0,4,63,1
16,27,Idaho,Canyon County,229849,160795,1338,1443,593,1974,53402,573
16,29,Idaho,Caribou County,7155,6525,7,37,17,25,427,2
16,31,Idaho,Cassia County,24030,16757,96,136,47,145,5996,114
16,33,Idaho,Clark County,845,433,6,9,2,6,347,4
16,35,Idaho,Clearwater County,8756,7874,53,188,19,63,305,2
16,37,Idaho,Custer County,4315,3960,19,34,2,14,176,6
16,39,Idaho,Elmore County,27511,19915,730,244,91,779,4251,111
16,41,Idaho,Franklin County,13876,12605,44,80,7,29,836,3
16,43,Idaho,Fremont County,13099,11121,47,92,46,38,1454,63
16,45,Idaho,Gem County,18112,15819,40,140,34,165,1395,6
16,47,Idaho,Gooding County,15179,10266,43,124,22,82,4041,46
16,49,Idaho,Idaho County,16667,15105,80,469,9,86,454,5
16,51,Idaho,Jefferson County,29871,25837,99,198,28,167,2723,48
16,53,Idaho,Jerome County,24412,14693,91,145,27,99,8419,97
16,55,Idaho,Kootenai County,165697,149676,616,1837,195,1443,6957,84
16,57,Idaho,Latah County,40108,35492,420,266,53,960,1543,32
16,59,Idaho,Lemhi County,8027,7476,23,72,3,30,206,6
16,61,Idaho,Lewis County,3838,3212,24,229,8,58,145,0
16,63,Idaho,Lincoln County,5366,3485,19,51,5,22,1576,9
16,65,Idaho,Madison County,39907,35183,249,127,105,548,2770,52
16,67,Idaho,Minidoka County,21039,12904,82,160,5,85,6911,95
16,69,Idaho,Nez Perce County,40408,35091,194,2176,54,300,1202,21
16,71,Idaho,Oneida County,4531,4235,16,18,3,26,180,1
16,73,Idaho,Owyhee County,11823,8151,51,330,6,71,2680,57
16,75,Idaho,Payette County,23951,18696,96,228,16,216,3790,21
16,77,Idaho,Power County,7681,4659,26,179,9,33,2420,58
16,79,Idaho,Shoshone County,12882,11733,74,206,6,87,371,12
16,81,Idaho,Teton County,12142,9868,32,36,13,59,1858,23
16,83,Idaho,Twin Falls County,86878,67928,641,538,197,1403,13456,149
16,85,Idaho,Valley County,11392,10482,43,81,11,70,435,11
16,87,Idaho,Washington County,10194,8060,38,108,3,86,1549,24
17,1,Illinois,Adams County,65435,59810,2475,111,17,597,888,82
17,3,Illinois,Alexander County,5761,3672,1806,24,10,17,68,24
17,5,Illinois,Bond County,16426,14354,1014,82,2,132,520,27
17,7,Illinois,Boone County,53544,38474,1286,89,17,702,11056,217
17,9,Illinois,Brown County,6578,4830,1217,15,2,17,335,25
17,11,Illinois,Bureau County,32628,28480,272,68,9,319,2834,71
17,13,Illinois,Calhoun County,4739,4600,20,10,2,14,58,1
17,15,Illinois,Carroll County,14305,13275,152,43,2,87,488,5
17,17,Illinois,Cass County,12147,9057,498,22,10,84,2079,126
17,19,Illinois,Champaign County,209689,139580,28110,388,155,22652,10976,919
17,21,Illinois,Christian County,32304,30617,510,61,10,198,474,10
17,23,Illinois,Clark County,15441,14905,70,33,5,56,208,5
17,25,Illinois,Clay County,13184,12629,69,31,0,113,194,7
17,27,Illinois,Clinton County,37562,34269,1319,90,13,218,1026,57
17,29,Illinois,Coles County,50621,45911,1953,79,16,518,1072,88
17,31,Illinois,Cook County,5150233,2162156,1184247,5975,1028,398201,1207927,42242
17,33,Illinois,Crawford County,18667,16899,948,49,7,116,360,22
17,35,Illinois,Cumberland County,10766,10397,50,23,9,65,102,4
17,37,Illinois,DeKalb County,104897,79526,8421,159,51,2670,11021,321
17,39,Illinois,De Witt County,15638,14772,137,30,7,73,386,16
17,41,Illinois,Douglas County,19465,17524,102,48,0,134,1319,32
17,43,Illinois,DuPage County,922921,609335,45847,891,235,116160,123979,2973
17,45,Illinois,Edgar County,17161,16571,99,31,4,61,204,3
17,47,Illinois,Edwards County,6395,6163,34,12,0,24,59,0
17,49,Illinois,Effingham County,34008,32500,197,36,8,223,673,15
17,51,Illinois,Fayette County,21336,19642,946,46,4,79,311,28
17,53,Illinois,Ford County,12961,12073,121,34,8,70,428,18
17,55,Illinois,Franklin County,38469,36816,216,104,7,153,552,19
17,57,Illinois,Fulton County,34340,31421,1326,90,6,100,806,74
17,59,Illinois,Gallatin County,4828,4602,33,18,0,12,70,1
17,61,Illinois,Greene County,12969,12467,166,35,2,32,151,6
17,63,Illinois,Grundy County,51054,43817,816,80,37,379,4981,108
17,65,Illinois,Hamilton County,8116,7786,52,12,0,30,129,0
17,67,Illinois,Hancock County,17708,17010,108,46,15,66,246,6
17,69,Illinois,Hardin County,3821,3611,16,26,5,19,88,1
17,71,Illinois,Henderson County,6646,6352,34,21,5,32,108,7
17,73,Illinois,Henry County,48913,44117,905,77,13,220,2654,64
17,75,Illinois,Iroquois County,27114,24294,314,54,8,139,1835,17
17,77,Illinois,Jackson County,56750,41993,8411,204,35,1974,2101,217
17,79,Illinois,Jasper County,9610,9284,27,18,2,32,165,2
17,81,Illinois,Jefferson County,37684,32147,3211,93,12,438,774,146
17,83,Illinois,Jersey County,21773,20761,163,60,7,203,247,12
17,85,Illinois,Jo Daviess County,21235,20052,158,39,8,101,608,5
17,87,Illinois,Johnson County,12417,10976,855,24,1,26,322,28
17,89,Illinois,Kane County,532403,301450,28203,624,158,22260,159355,3707
17,91,Illinois,Kankakee County,109862,78654,16044,180,36,1115,10731,435
17,93,Illinois,Kendall County,128990,86987,9590,169,60,4119,23849,671
17,95,Illinois,Knox County,49699,40960,3968,102,12,460,2492,175
17,97,Illinois,Lake County,696535,421776,47585,1040,332,57514,141701,4521
17,99,Illinois,LaSalle County,108669,92090,2879,225,20,993,10408,250
17,101,Illinois,Lawrence County,15678,13229,1553,43,3,71,498,56
17,103,Illinois,Lee County,34096,29277,1839,60,9,250,1982,72
17,105,Illinois,Livingston County,35648,31646,1467,54,4,319,1468,54
17,107,Illinois,Logan County,28618,24594,2360,63,6,211,786,81
17,109,Illinois,McDonough County,29682,26003,1550,77,4,721,679,80
17,111,Illinois,McHenry County,307774,246482,4829,486,109,8951,39703,689
17,113,Illinois,McLean County,171517,135924,13938,277,61,8653,7617,463
17,115,Illinois,Macon County,104009,78877,18235,204,34,1163,1933,230
17,117,Illinois,Macoupin County,44926,43111,424,145,8,183,495,10
17,119,Illinois,Madison County,262966,222583,22862,626,140,2599,7861,364
17,121,Illinois,Marion County,37205,33830,1549,97,9,236,670,45
17,123,Illinois,Marshall County,11438,10805,79,30,3,52,282,4
17,125,Illinois,Mason County,13359,12857,88,38,0,60,145,1
17,127,Illinois,Massac County,13772,12080,802,67,2,70,366,38
17,129,Illinois,Menard County,12196,11643,106,35,1,48,170,5
17,131,Illinois,Mercer County,15437,14645,108,26,5,72,380,4
17,133,Illinois,Monroe County,34637,33329,135,72,9,201,505,18
17,135,Illinois,Montgomery County,28414,26419,995,57,11,140,479,11
17,137,Illinois,Morgan County,33658,29539,2291,87,12,255,721,43
17,139,Illinois,Moultrie County,14501,13918,104,36,5,40,217,8
17,141,Illinois,Ogle County,50643,43719,552,105,8,268,4943,82
17,143,Illinois,Peoria County,179179,124312,33028,387,85,7232,7436,608
17,145,Illinois,Perry County,20916,17849,1865,46,11,107,535,38
17,147,Illinois,Piatt County,16344,15682,105,28,10,77,226,4
17,149,Illinois,Pike County,15561,14900,221,27,3,52,201,8
17,151,Illinois,Pope County,4177,3780,223,28,3,17,66,1
17,153,Illinois,Pulaski County,5335,3378,1601,34,3,23,82,34
17,155,Illinois,Putnam County,5739,5240,35,11,1,35,330,9
17,157,Illinois,Randolph County,31782,26843,3311,59,10,154,854,60
17,159,Illinois,Richland County,15513,14710,136,45,2,135,249,7
17,161,Illinois,Rock Island County,141879,100683,14947,289,43,3649,16508,769
17,163,Illinois,St. Clair County,259686,158986,78578,660,215,3927,9294,766
17,165,Illinois,Saline County,23491,21511,872,103,15,138,309,28
17,167,Illinois,Sangamon County,194672,155756,24945,398,70,4149,3884,327
17,169,Illinois,Schuyler County,6768,6289,243,13,0,22,142,3
17,171,Illinois,Scott County,4951,4761,27,10,25,11,63,4
17,173,Illinois,Shelby County,21634,20977,80,47,10,73,223,7
17,175,Illinois,Stark County,5342,5067,43,8,0,36,92,3
17,177,Illinois,Stephenson County,44498,36396,4488,77,15,297,1597,155
17,179,Illinois,Tazewell County,131803,123530,1722,303,31,1195,2823,94
17,181,Illinois,Union County,16653,15162,215,66,7,79,778,7
17,183,Illinois,Vermilion County,75758,58966,10257,147,15,677,3271,313
17,185,Illinois,Wabash County,11520,10716,106,25,5,132,324,11
